# FSPS SSP (MIST/MILES, solar Z, Kroupa IMF), 10 Gyr -- old population
# lambda[um]   L_lambda[arb, shape only; normalized to unit peak]
  6.209818e-01   9.230930e-01
  6.210718e-01   9.182875e-01
  6.211618e-01   9.090528e-01
  6.212518e-01   9.012535e-01
  6.213419e-01   8.922684e-01
  6.214319e-01   8.671545e-01
  6.215219e-01   8.341948e-01
  6.216119e-01   8.165868e-01
  6.217019e-01   8.174988e-01
  6.217920e-01   8.360219e-01
  6.218820e-01   8.633918e-01
  6.219720e-01   8.719636e-01
  6.220620e-01   8.538868e-01
  6.221521e-01   8.361074e-01
  6.222421e-01   8.392514e-01
  6.223321e-01   8.578411e-01
  6.224222e-01   8.729771e-01
  6.225122e-01   8.717305e-01
  6.226022e-01   8.671377e-01
  6.226922e-01   8.737617e-01
  6.227823e-01   8.813718e-01
  6.228723e-01   8.828490e-01
  6.229623e-01   8.790747e-01
  6.230523e-01   8.570779e-01
  6.231424e-01   8.147947e-01
  6.232324e-01   7.862319e-01
  6.233224e-01   7.968250e-01
  6.234124e-01   8.246910e-01
  6.235024e-01   8.545188e-01
  6.235925e-01   8.881785e-01
  6.236825e-01   9.079245e-01
  6.237725e-01   9.042089e-01
  6.238625e-01   8.882082e-01
  6.239525e-01   8.718470e-01
  6.240426e-01   8.547426e-01
  6.241326e-01   8.380468e-01
  6.242226e-01   8.391452e-01
  6.243127e-01   8.488310e-01
  6.244027e-01   8.357506e-01
  6.244927e-01   8.166092e-01
  6.245827e-01   8.210571e-01
  6.246727e-01   8.309709e-01
  6.247628e-01   8.340788e-01
  6.248528e-01   8.501031e-01
  6.249429e-01   8.778510e-01
  6.250329e-01   8.926123e-01
  6.251229e-01   8.916924e-01
  6.252129e-01   8.810582e-01
  6.253029e-01   8.538173e-01
  6.253930e-01   8.223679e-01
  6.254830e-01   8.112028e-01
  6.255730e-01   8.183625e-01
  6.256630e-01   8.270673e-01
  6.257530e-01   8.220808e-01
  6.258431e-01   8.033964e-01
  6.259331e-01   7.842628e-01
  6.260231e-01   7.843512e-01
  6.261131e-01   8.148307e-01
  6.262031e-01   8.458297e-01
  6.262932e-01   8.617084e-01
  6.263832e-01   8.823558e-01
  6.264732e-01   9.007705e-01
  6.265633e-01   8.912619e-01
  6.266533e-01   8.640364e-01
  6.267433e-01   8.568253e-01
  6.268333e-01   8.738667e-01
  6.269234e-01   8.845012e-01
  6.270134e-01   8.782975e-01
  6.271034e-01   8.712461e-01
  6.271935e-01   8.715881e-01
  6.272835e-01   8.779685e-01
  6.273735e-01   8.885890e-01
  6.274635e-01   8.944829e-01
  6.275535e-01   8.909937e-01
  6.276436e-01   8.880877e-01
  6.277336e-01   8.903917e-01
  6.278236e-01   8.920809e-01
  6.279136e-01   8.928237e-01
  6.280036e-01   8.913418e-01
  6.280937e-01   8.785158e-01
  6.281837e-01   8.607933e-01
  6.282737e-01   8.587549e-01
  6.283637e-01   8.722101e-01
  6.284538e-01   8.893404e-01
  6.285438e-01   9.024875e-01
  6.286338e-01   9.021988e-01
  6.287238e-01   8.990791e-01
  6.288139e-01   9.070552e-01
  6.289039e-01   9.198222e-01
  6.289939e-01   9.283748e-01
  6.290840e-01   9.254997e-01
  6.291740e-01   9.092392e-01
  6.292640e-01   8.917052e-01
  6.293540e-01   8.831762e-01
  6.294440e-01   8.834291e-01
  6.295341e-01   8.923994e-01
  6.296241e-01   8.992318e-01
  6.297141e-01   8.864111e-01
  6.298041e-01   8.618705e-01
  6.298942e-01   8.512706e-01
  6.299842e-01   8.625439e-01
  6.300742e-01   8.795567e-01
  6.301642e-01   8.794699e-01
  6.302542e-01   8.582241e-01
  6.303443e-01   8.399026e-01
  6.304343e-01   8.483812e-01
  6.305243e-01   8.727508e-01
  6.306143e-01   8.852548e-01
  6.307044e-01   8.848330e-01
  6.307944e-01   8.944880e-01
  6.308844e-01   9.147116e-01
  6.309744e-01   9.250895e-01
  6.310645e-01   9.195035e-01
  6.311545e-01   9.032392e-01
  6.312445e-01   8.859364e-01
  6.313346e-01   8.796563e-01
  6.314246e-01   8.869137e-01
  6.315146e-01   8.869849e-01
  6.316046e-01   8.654980e-01
  6.316947e-01   8.499541e-01
  6.317847e-01   8.566614e-01
  6.318747e-01   8.532266e-01
  6.319647e-01   8.318403e-01
  6.320547e-01   8.318283e-01
  6.321448e-01   8.613803e-01
  6.322348e-01   8.854678e-01
  6.323248e-01   8.867843e-01
  6.324148e-01   8.831116e-01
  6.325048e-01   8.934724e-01
  6.325949e-01   9.082230e-01
  6.326849e-01   9.134396e-01
  6.327749e-01   9.101162e-01
  6.328649e-01   9.038239e-01
  6.329550e-01   9.063670e-01
  6.330450e-01   9.122963e-01
  6.331350e-01   9.049727e-01
  6.332250e-01   8.973940e-01
  6.333151e-01   9.064376e-01
  6.334051e-01   9.224164e-01
  6.334951e-01   9.258501e-01
  6.335851e-01   9.008583e-01
  6.336752e-01   8.582208e-01
  6.337652e-01   8.354577e-01
  6.338552e-01   8.487082e-01
  6.339453e-01   8.724547e-01
  6.340353e-01   8.826151e-01
  6.341253e-01   8.922214e-01
  6.342153e-01   9.085176e-01
  6.343053e-01   9.109267e-01
  6.343954e-01   8.920805e-01
  6.344854e-01   8.648670e-01
  6.345754e-01   8.516569e-01
  6.346654e-01   8.658935e-01
  6.347554e-01   8.892470e-01
  6.348455e-01   9.010306e-01
  6.349355e-01   9.063008e-01
  6.350255e-01   9.118113e-01
  6.351155e-01   9.138759e-01
  6.352056e-01   9.144473e-01
  6.352956e-01   9.169713e-01
  6.353856e-01   9.162659e-01
  6.354757e-01   9.052159e-01
  6.355657e-01   8.840324e-01
  6.356557e-01   8.689275e-01
  6.357457e-01   8.752597e-01
  6.358358e-01   8.837631e-01
  6.359258e-01   8.683292e-01
  6.360158e-01   8.422094e-01
  6.361058e-01   8.325534e-01
  6.361959e-01   8.346896e-01
  6.362859e-01   8.282855e-01
  6.363759e-01   8.182202e-01
  6.364659e-01   8.217692e-01
  6.365559e-01   8.390261e-01
  6.366460e-01   8.584550e-01
  6.367360e-01   8.735762e-01
  6.368260e-01   8.868265e-01
  6.369160e-01   9.033084e-01
  6.370060e-01   9.139999e-01
  6.370961e-01   9.111803e-01
  6.371861e-01   9.042103e-01
  6.372761e-01   9.071629e-01
  6.373661e-01   9.201915e-01
  6.374562e-01   9.294143e-01
  6.375462e-01   9.275837e-01
  6.376362e-01   9.225168e-01
  6.377263e-01   9.229653e-01
  6.378163e-01   9.247349e-01
  6.379063e-01   9.162269e-01
  6.379963e-01   9.012192e-01
  6.380864e-01   8.944235e-01
  6.381764e-01   8.940278e-01
  6.382664e-01   8.957810e-01
  6.383564e-01   9.056705e-01
  6.384465e-01   9.150436e-01
  6.385365e-01   9.116120e-01
  6.386265e-01   9.045636e-01
  6.387165e-01   9.080174e-01
  6.388065e-01   9.173517e-01
  6.388966e-01   9.210716e-01
  6.389866e-01   9.197603e-01
  6.390766e-01   9.215138e-01
  6.391666e-01   9.251160e-01
  6.392566e-01   9.200434e-01
  6.393467e-01   8.952611e-01
  6.394367e-01   8.560895e-01
  6.395267e-01   8.378129e-01
  6.396167e-01   8.620843e-01
  6.397068e-01   9.013383e-01
  6.397968e-01   9.256858e-01
  6.398869e-01   9.316948e-01
  6.399769e-01   9.160093e-01
  6.400669e-01   8.699069e-01
  6.401569e-01   8.258383e-01
  6.402469e-01   8.408291e-01
  6.403370e-01   8.951922e-01
  6.404270e-01   9.294679e-01
  6.405170e-01   9.372404e-01
  6.406070e-01   9.345080e-01
  6.406971e-01   9.257762e-01
  6.407871e-01   9.103931e-01
  6.408771e-01   8.868129e-01
  6.409671e-01   8.737756e-01
  6.410571e-01   8.909470e-01
  6.411472e-01   9.079405e-01
  6.412372e-01   8.923336e-01
  6.413272e-01   8.710382e-01
  6.414172e-01   8.766086e-01
  6.415072e-01   8.922875e-01
  6.415973e-01   8.991106e-01
  6.416873e-01   9.053440e-01
  6.417773e-01   9.141234e-01
  6.418674e-01   9.151778e-01
  6.419574e-01   9.070490e-01
  6.420474e-01   8.902438e-01
  6.421374e-01   8.652924e-01
  6.422275e-01   8.481246e-01
  6.423175e-01   8.596231e-01
  6.424075e-01   8.972854e-01
  6.424976e-01   9.268443e-01
  6.425876e-01   9.289174e-01
  6.426776e-01   9.228002e-01
  6.427676e-01   9.265930e-01
  6.428576e-01   9.357517e-01
  6.429477e-01   9.384644e-01
  6.430377e-01   9.251969e-01
  6.431277e-01   8.917344e-01
  6.432177e-01   8.562321e-01
  6.433077e-01   8.536471e-01
  6.433978e-01   8.820674e-01
  6.434878e-01   9.081558e-01
  6.435778e-01   9.204692e-01
  6.436678e-01   9.267293e-01
  6.437579e-01   9.301644e-01
  6.438479e-01   9.223707e-01
  6.439379e-01   8.917952e-01
  6.440280e-01   8.556243e-01
  6.441180e-01   8.574494e-01
  6.442080e-01   8.986987e-01
  6.442980e-01   9.348234e-01
  6.443881e-01   9.454083e-01
  6.444781e-01   9.424067e-01
  6.445681e-01   9.395579e-01
  6.446581e-01   9.425282e-01
  6.447482e-01   9.487405e-01
  6.448382e-01   9.485760e-01
  6.449282e-01   9.278579e-01
  6.450182e-01   8.757524e-01
  6.451082e-01   8.160905e-01
  6.451983e-01   8.048488e-01
  6.452883e-01   8.488126e-01
  6.453783e-01   8.977716e-01
  6.454683e-01   9.245558e-01
  6.455583e-01   9.255310e-01
  6.456484e-01   9.042101e-01
  6.457384e-01   8.857497e-01
  6.458284e-01   8.936613e-01
  6.459185e-01   9.186522e-01
  6.460085e-01   9.389645e-01
  6.460985e-01   9.481012e-01
  6.461885e-01   9.429032e-01
  6.462786e-01   9.097507e-01
  6.463686e-01   8.558364e-01
  6.464586e-01   8.329941e-01
  6.465486e-01   8.637791e-01
  6.466387e-01   9.040197e-01
  6.467287e-01   9.241230e-01
  6.468187e-01   9.310855e-01
  6.469087e-01   9.328543e-01
  6.469988e-01   9.263583e-01
  6.470888e-01   9.140094e-01
  6.471788e-01   9.032950e-01
  6.472688e-01   8.929348e-01
  6.473588e-01   8.936567e-01
  6.474489e-01   9.103755e-01
  6.475389e-01   9.184797e-01
  6.476289e-01   9.080093e-01
  6.477189e-01   8.999431e-01
  6.478090e-01   9.092986e-01
  6.478990e-01   9.215729e-01
  6.479890e-01   9.233451e-01
  6.480790e-01   9.220616e-01
  6.481691e-01   9.165836e-01
  6.482591e-01   8.945327e-01
  6.483491e-01   8.653152e-01
  6.484391e-01   8.564419e-01
  6.485292e-01   8.730980e-01
  6.486192e-01   8.952270e-01
  6.487092e-01   9.079062e-01
  6.487993e-01   9.126586e-01
  6.488893e-01   9.162303e-01
  6.489793e-01   9.172525e-01
  6.490693e-01   9.099384e-01
  6.491593e-01   8.966314e-01
  6.492494e-01   8.870104e-01
  6.493394e-01   8.807755e-01
  6.494294e-01   8.571396e-01
  6.495194e-01   8.022333e-01
  6.496094e-01   7.488414e-01
  6.496995e-01   7.387507e-01
  6.497895e-01   7.637155e-01
  6.498795e-01   7.968566e-01
  6.499695e-01   8.203617e-01
  6.500596e-01   8.274542e-01
  6.501496e-01   8.388741e-01
  6.502396e-01   8.621172e-01
  6.503296e-01   8.812624e-01
  6.504197e-01   8.923407e-01
  6.505097e-01   8.983786e-01
  6.505997e-01   9.034409e-01
  6.506897e-01   9.113507e-01
  6.507798e-01   9.173404e-01
  6.508698e-01   9.130897e-01
  6.509598e-01   9.006406e-01
  6.510498e-01   8.953345e-01
  6.511399e-01   9.040431e-01
  6.512299e-01   9.154029e-01
  6.513199e-01   9.188785e-01
  6.514099e-01   9.178082e-01
  6.515000e-01   9.173665e-01
  6.515900e-01   9.126009e-01
  6.516800e-01   9.012973e-01
  6.517700e-01   8.913951e-01
  6.518600e-01   8.848862e-01
  6.519501e-01   8.753629e-01
  6.520401e-01   8.722325e-01
  6.521301e-01   8.881188e-01
  6.522201e-01   9.094553e-01
  6.523101e-01   9.188552e-01
  6.524002e-01   9.174676e-01
  6.524902e-01   9.164746e-01
  6.525802e-01   9.206109e-01
  6.526703e-01   9.202401e-01
  6.527603e-01   9.060871e-01
  6.528503e-01   8.902083e-01
  6.529404e-01   8.907329e-01
  6.530304e-01   9.045197e-01
  6.531204e-01   9.159470e-01
  6.532104e-01   9.150112e-01
  6.533005e-01   9.024389e-01
  6.533905e-01   8.891945e-01
  6.534805e-01   8.853926e-01
  6.535705e-01   8.950462e-01
  6.536605e-01   9.121278e-01
  6.537506e-01   9.210942e-01
  6.538406e-01   9.155139e-01
  6.539306e-01   9.089526e-01
  6.540206e-01   9.148843e-01
  6.541106e-01   9.271767e-01
  6.542007e-01   9.309902e-01
  6.542907e-01   9.221862e-01
  6.543807e-01   9.084386e-01
  6.544707e-01   8.983904e-01
  6.545608e-01   8.932369e-01
  6.546508e-01   8.811193e-01
  6.547408e-01   8.589743e-01
  6.548308e-01   8.515960e-01
  6.549209e-01   8.691789e-01
  6.550109e-01   8.899612e-01
  6.551009e-01   8.977374e-01
  6.551910e-01   8.918482e-01
  6.552810e-01   8.813409e-01
  6.553710e-01   8.762392e-01
  6.554610e-01   8.715576e-01
  6.555511e-01   8.572493e-01
  6.556411e-01   8.388564e-01
  6.557311e-01   8.307071e-01
  6.558211e-01   8.392116e-01
  6.559111e-01   8.532913e-01
  6.560012e-01   8.587864e-01
  6.560912e-01   8.531237e-01
  6.561812e-01   8.309084e-01
  6.562712e-01   7.619472e-01
  6.563612e-01   6.386745e-01
  6.564513e-01   5.589929e-01
  6.565413e-01   6.170436e-01
  6.566313e-01   7.429363e-01
  6.567213e-01   8.267929e-01
  6.568114e-01   8.613361e-01
  6.569014e-01   8.730179e-01
  6.569914e-01   8.642559e-01
  6.570815e-01   8.484378e-01
  6.571715e-01   8.487674e-01
  6.572615e-01   8.581051e-01
  6.573516e-01   8.541282e-01
  6.574416e-01   8.389422e-01
  6.575316e-01   8.275235e-01
  6.576216e-01   8.263399e-01
  6.577116e-01   8.421089e-01
  6.578017e-01   8.704130e-01
  6.578917e-01   8.925370e-01
  6.579817e-01   8.998539e-01
  6.580717e-01   8.940084e-01
  6.581617e-01   8.783321e-01
  6.582518e-01   8.648773e-01
  6.583418e-01   8.674987e-01
  6.584318e-01   8.808023e-01
  6.585218e-01   8.904569e-01
  6.586118e-01   8.914605e-01
  6.587019e-01   8.847505e-01
  6.587919e-01   8.802726e-01
  6.588819e-01   8.887491e-01
  6.589719e-01   9.015464e-01
  6.590620e-01   9.069897e-01
  6.591520e-01   9.068675e-01
  6.592421e-01   8.965434e-01
  6.593321e-01   8.635010e-01
  6.594221e-01   8.178593e-01
  6.595121e-01   7.995255e-01
  6.596021e-01   8.264752e-01
  6.596922e-01   8.651131e-01
  6.597822e-01   8.823135e-01
  6.598722e-01   8.776310e-01
  6.599622e-01   8.657752e-01
  6.600523e-01   8.647225e-01
  6.601423e-01   8.806198e-01
  6.602323e-01   8.996647e-01
  6.603223e-01   9.079945e-01
  6.604123e-01   9.055498e-01
  6.605024e-01   8.963619e-01
  6.605924e-01   8.833179e-01
  6.606824e-01   8.727824e-01
  6.607724e-01   8.692602e-01
  6.608624e-01   8.659400e-01
  6.609525e-01   8.535301e-01
  6.610425e-01   8.383565e-01
  6.611325e-01   8.438666e-01
  6.612226e-01   8.730387e-01
  6.613126e-01   8.964449e-01
  6.614026e-01   8.970219e-01
  6.614926e-01   8.870279e-01
  6.615827e-01   8.873759e-01
  6.616727e-01   8.993939e-01
  6.617627e-01   9.051122e-01
  6.618528e-01   8.997332e-01
  6.619428e-01   8.943676e-01
  6.620328e-01   8.969083e-01
  6.621228e-01   9.036193e-01
  6.622128e-01   9.078522e-01
  6.623029e-01   9.066124e-01
  6.623929e-01   8.988204e-01
  6.624829e-01   8.828888e-01
  6.625729e-01   8.626831e-01
  6.626629e-01   8.543490e-01
  6.627530e-01   8.658571e-01
  6.628430e-01   8.789335e-01
  6.629330e-01   8.816097e-01
  6.630230e-01   8.801278e-01
  6.631131e-01   8.774540e-01
  6.632031e-01   8.740082e-01
  6.632931e-01   8.677533e-01
  6.633832e-01   8.530707e-01
  6.634732e-01   8.323325e-01
  6.635632e-01   8.224120e-01
  6.636532e-01   8.366507e-01
  6.637433e-01   8.617926e-01
  6.638333e-01   8.801830e-01
  6.639233e-01   8.865481e-01
  6.640133e-01   8.805206e-01
  6.641034e-01   8.702068e-01
  6.641934e-01   8.710506e-01
  6.642834e-01   8.817349e-01
  6.643734e-01   8.783603e-01
  6.644634e-01   8.559212e-01
  6.645535e-01   8.440957e-01
  6.646435e-01   8.581952e-01
  6.647335e-01   8.752511e-01
  6.648235e-01   8.767115e-01
  6.649135e-01   8.713799e-01
  6.650036e-01   8.732257e-01
  6.650936e-01   8.796198e-01
  6.651836e-01   8.805962e-01
  6.652737e-01   8.765368e-01
  6.653637e-01   8.735401e-01
  6.654537e-01   8.728779e-01
  6.655437e-01   8.736670e-01
  6.656337e-01   8.764668e-01
  6.657238e-01   8.773924e-01
  6.658138e-01   8.740839e-01
  6.659038e-01   8.736222e-01
  6.659939e-01   8.765803e-01
  6.660839e-01   8.757096e-01
  6.661739e-01   8.698110e-01
  6.662639e-01   8.627115e-01
  6.663540e-01   8.512604e-01
  6.664440e-01   8.322716e-01
  6.665340e-01   8.236596e-01
  6.666240e-01   8.360290e-01
  6.667140e-01   8.484604e-01
  6.668041e-01   8.489516e-01
  6.668941e-01   8.461598e-01
  6.669841e-01   8.501850e-01
  6.670741e-01   8.624818e-01
  6.671641e-01   8.759954e-01
  6.672542e-01   8.829266e-01
  6.673442e-01   8.824437e-01
  6.674342e-01   8.805254e-01
  6.675243e-01   8.803604e-01
  6.676143e-01   8.809006e-01
  6.677043e-01   8.789475e-01
  6.677943e-01   8.624141e-01
  6.678844e-01   8.263852e-01
  6.679744e-01   8.004509e-01
  6.680644e-01   8.147572e-01
  6.681544e-01   8.463777e-01
  6.682445e-01   8.606025e-01
  6.683345e-01   8.621849e-01
  6.684245e-01   8.657389e-01
  6.685145e-01   8.709740e-01
  6.686046e-01   8.743574e-01
  6.686946e-01   8.752059e-01
  6.687846e-01   8.734596e-01
  6.688746e-01   8.688497e-01
  6.689646e-01   8.656103e-01
  6.690547e-01   8.677416e-01
  6.691447e-01   8.713681e-01
  6.692347e-01   8.731938e-01
  6.693247e-01   8.734474e-01
  6.694148e-01   8.728469e-01
  6.695048e-01   8.727569e-01
  6.695948e-01   8.681962e-01
  6.696848e-01   8.517466e-01
  6.697749e-01   8.330839e-01
  6.698649e-01   8.290190e-01
  6.699549e-01   8.375151e-01
  6.700449e-01   8.487545e-01
  6.701350e-01   8.617683e-01
  6.702250e-01   8.716294e-01
  6.703150e-01   8.723834e-01
  6.704051e-01   8.644210e-01
  6.704951e-01   8.505209e-01
  6.705851e-01   8.408896e-01
  6.706751e-01   8.440758e-01
  6.707651e-01   8.552728e-01
  6.708552e-01   8.631003e-01
  6.709452e-01   8.640885e-01
  6.710352e-01   8.612837e-01
  6.711252e-01   8.549392e-01
  6.712152e-01   8.506269e-01
  6.713053e-01   8.523721e-01
  6.713953e-01   8.497229e-01
  6.714853e-01   8.402815e-01
  6.715753e-01   8.325380e-01
  6.716654e-01   8.253223e-01
  6.717554e-01   8.132414e-01
  6.718454e-01   7.972466e-01
  6.719354e-01   7.926014e-01
  6.720255e-01   8.137986e-01
  6.721155e-01   8.418615e-01
  6.722055e-01   8.529725e-01
  6.722956e-01   8.494143e-01
  6.723856e-01   8.474212e-01
  6.724756e-01   8.547896e-01
  6.725656e-01   8.609410e-01
  6.726557e-01   8.554203e-01
  6.727457e-01   8.441059e-01
  6.728357e-01   8.405879e-01
  6.729257e-01   8.471808e-01
  6.730157e-01   8.547547e-01
  6.731058e-01   8.601363e-01
  6.731958e-01   8.642836e-01
  6.732858e-01   8.644765e-01
  6.733758e-01   8.594225e-01
  6.734658e-01   8.528028e-01
  6.735559e-01   8.514622e-01
  6.736459e-01   8.563432e-01
  6.737359e-01   8.615812e-01
  6.738260e-01   8.595589e-01
  6.739160e-01   8.477287e-01
  6.740060e-01   8.343476e-01
  6.740960e-01   8.316631e-01
  6.741860e-01   8.414617e-01
  6.742761e-01   8.497682e-01
  6.743661e-01   8.442944e-01
  6.744562e-01   8.349163e-01
  6.745462e-01   8.368614e-01
  6.746362e-01   8.439673e-01
  6.747262e-01   8.439309e-01
  6.748162e-01   8.397517e-01
  6.749063e-01   8.376003e-01
  6.749963e-01   8.359099e-01
  6.750863e-01   8.309888e-01
  6.751763e-01   8.273198e-01
  6.752663e-01   8.311810e-01
  6.753564e-01   8.319008e-01
  6.754464e-01   8.258684e-01
  6.755364e-01   8.296699e-01
  6.756264e-01   8.413480e-01
  6.757165e-01   8.484111e-01
  6.758065e-01   8.546622e-01
  6.758965e-01   8.626350e-01
  6.759865e-01   8.678024e-01
  6.760765e-01   8.699442e-01
  6.761666e-01   8.708753e-01
  6.762566e-01   8.689150e-01
  6.763467e-01   8.647319e-01
  6.764367e-01   8.637809e-01
  6.765267e-01   8.650542e-01
  6.766167e-01   8.631719e-01
  6.767068e-01   8.554739e-01
  6.767968e-01   8.422567e-01
  6.768868e-01   8.305718e-01
  6.769768e-01   8.308409e-01
  6.770668e-01   8.406605e-01
  6.771569e-01   8.443746e-01
  6.772469e-01   8.377238e-01
  6.773369e-01   8.347227e-01
  6.774269e-01   8.436324e-01
  6.775169e-01   8.582404e-01
  6.776070e-01   8.702053e-01
  6.776970e-01   8.758023e-01
  6.777870e-01   8.746407e-01
  6.778770e-01   8.699633e-01
  6.779671e-01   8.700229e-01
  6.780571e-01   8.758115e-01
  6.781471e-01   8.777608e-01
  6.782371e-01   8.716689e-01
  6.783272e-01   8.590354e-01
  6.784172e-01   8.408332e-01
  6.785072e-01   8.224877e-01
  6.785973e-01   8.145718e-01
  6.786873e-01   8.187095e-01
  6.787773e-01   8.271721e-01
  6.788673e-01   8.387844e-01
  6.789574e-01   8.516201e-01
  6.790474e-01   8.561008e-01
  6.791374e-01   8.541748e-01
  6.792274e-01   8.558576e-01
  6.793174e-01   8.586596e-01
  6.794075e-01   8.531909e-01
  6.794975e-01   8.425076e-01
  6.795875e-01   8.389718e-01
  6.796775e-01   8.415854e-01
  6.797675e-01   8.433782e-01
  6.798576e-01   8.463971e-01
  6.799476e-01   8.489819e-01
  6.800376e-01   8.500399e-01
  6.801276e-01   8.536623e-01
  6.802177e-01   8.586032e-01
  6.803077e-01   8.622264e-01
  6.803977e-01   8.617221e-01
  6.804877e-01   8.550238e-01
  6.805778e-01   8.496711e-01
  6.806678e-01   8.515881e-01
  6.807578e-01   8.519596e-01
  6.808479e-01   8.485136e-01
  6.809379e-01   8.515587e-01
  6.810279e-01   8.557662e-01
  6.811179e-01   8.511891e-01
  6.812080e-01   8.469545e-01
  6.812980e-01   8.509760e-01
  6.813880e-01   8.561824e-01
  6.814780e-01   8.550234e-01
  6.815680e-01   8.453341e-01
  6.816581e-01   8.371263e-01
  6.817481e-01   8.440153e-01
  6.818381e-01   8.592348e-01
  6.819281e-01   8.661798e-01
  6.820181e-01   8.607036e-01
  6.821082e-01   8.492383e-01
  6.821982e-01   8.431172e-01
  6.822882e-01   8.495847e-01
  6.823783e-01   8.611542e-01
  6.824683e-01   8.680816e-01
  6.825583e-01   8.697861e-01
  6.826483e-01   8.699439e-01
  6.827384e-01   8.695411e-01
  6.828284e-01   8.634317e-01
  6.829184e-01   8.496550e-01
  6.830084e-01   8.387831e-01
  6.830985e-01   8.419306e-01
  6.831885e-01   8.546046e-01
  6.832785e-01   8.625958e-01
  6.833685e-01   8.605959e-01
  6.834586e-01   8.572248e-01
  6.835486e-01   8.605769e-01
  6.836386e-01   8.668494e-01
  6.837286e-01   8.678016e-01
  6.838186e-01   8.622495e-01
  6.839087e-01   8.550762e-01
  6.839987e-01   8.456877e-01
  6.840887e-01   8.321002e-01
  6.841787e-01   8.176854e-01
  6.842687e-01   8.052692e-01
  6.843588e-01   8.011908e-01
  6.844488e-01   8.100097e-01
  6.845388e-01   8.272961e-01
  6.846288e-01   8.462464e-01
  6.847189e-01   8.581703e-01
  6.848089e-01   8.610191e-01
  6.848990e-01   8.607122e-01
  6.849890e-01   8.595393e-01
  6.850790e-01   8.566627e-01
  6.851690e-01   8.538253e-01
  6.852590e-01   8.527726e-01
  6.853491e-01   8.551314e-01
  6.854391e-01   8.585140e-01
  6.855291e-01   8.510079e-01
  6.856191e-01   8.302441e-01
  6.857092e-01   8.158727e-01
  6.857992e-01   8.196497e-01
  6.858892e-01   8.284231e-01
  6.859792e-01   8.343951e-01
  6.860692e-01   8.393807e-01
  6.861593e-01   8.355261e-01
  6.862493e-01   8.206082e-01
  6.863393e-01   8.126669e-01
  6.864293e-01   8.263321e-01
  6.865194e-01   8.504602e-01
  6.866094e-01   8.646647e-01
  6.866994e-01   8.616545e-01
  6.867895e-01   8.448427e-01
  6.868795e-01   8.241640e-01
  6.869695e-01   8.160004e-01
  6.870595e-01   8.271566e-01
  6.871495e-01   8.419902e-01
  6.872396e-01   8.437426e-01
  6.873296e-01   8.339647e-01
  6.874196e-01   8.272126e-01
  6.875097e-01   8.320573e-01
  6.875997e-01   8.377621e-01
  6.876897e-01   8.372147e-01
  6.877797e-01   8.387270e-01
  6.878697e-01   8.482579e-01
  6.879598e-01   8.579640e-01
  6.880498e-01   8.595481e-01
  6.881398e-01   8.553066e-01
  6.882298e-01   8.452344e-01
  6.883198e-01   8.282908e-01
  6.884099e-01   8.153264e-01
  6.884999e-01   8.206762e-01
  6.885899e-01   8.379133e-01
  6.886799e-01   8.448827e-01
  6.887700e-01   8.427856e-01
  6.888600e-01   8.484948e-01
  6.889500e-01   8.581490e-01
  6.890401e-01   8.623801e-01
  6.891301e-01   8.661064e-01
  6.892201e-01   8.709986e-01
  6.893101e-01   8.694983e-01
  6.894002e-01   8.635817e-01
  6.894902e-01   8.630621e-01
  6.895802e-01   8.620436e-01
  6.896702e-01   8.522756e-01
  6.897603e-01   8.461495e-01
  6.898503e-01   8.536826e-01
  6.899403e-01   8.632244e-01
  6.900303e-01   8.617225e-01
  6.901203e-01   8.538615e-01
  6.902104e-01   8.532996e-01
  6.903004e-01   8.622325e-01
  6.903904e-01   8.685386e-01
  6.904804e-01   8.663400e-01
  6.905704e-01   8.623554e-01
  6.906605e-01   8.614583e-01
  6.907505e-01   8.631849e-01
  6.908405e-01   8.666382e-01
  6.909306e-01   8.694962e-01
  6.910206e-01   8.719193e-01
  6.911106e-01   8.749743e-01
  6.912006e-01   8.726166e-01
  6.912907e-01   8.642670e-01
  6.913807e-01   8.561138e-01
  6.914707e-01   8.472105e-01
  6.915608e-01   8.379223e-01
  6.916508e-01   8.373470e-01
  6.917408e-01   8.423867e-01
  6.918308e-01   8.419014e-01
  6.919208e-01   8.415635e-01
  6.920109e-01   8.494591e-01
  6.921009e-01   8.607675e-01
  6.921909e-01   8.691714e-01
  6.922809e-01   8.736572e-01
  6.923709e-01   8.732261e-01
  6.924610e-01   8.636287e-01
  6.925510e-01   8.445155e-01
  6.926410e-01   8.263422e-01
  6.927310e-01   8.215507e-01
  6.928211e-01   8.333276e-01
  6.929111e-01   8.505731e-01
  6.930011e-01   8.598285e-01
  6.930911e-01   8.621566e-01
  6.931812e-01   8.626471e-01
  6.932712e-01   8.606655e-01
  6.933612e-01   8.530776e-01
  6.934512e-01   8.417114e-01
  6.935413e-01   8.401735e-01
  6.936313e-01   8.519101e-01
  6.937213e-01   8.613718e-01
  6.938114e-01   8.617569e-01
  6.939014e-01   8.592452e-01
  6.939914e-01   8.596654e-01
  6.940814e-01   8.642574e-01
  6.941714e-01   8.707727e-01
  6.942615e-01   8.743096e-01
  6.943515e-01   8.703235e-01
  6.944415e-01   8.599815e-01
  6.945315e-01   8.462380e-01
  6.946215e-01   8.316256e-01
